Date,XLE,XLK
2022-04-18,71.47843170166016,143.04449462890625
2022-04-19,70.89617156982422,145.7280731201172
2022-04-20,71.16964721679688,145.59193420410156
2022-04-21,68.91114044189453,143.12229919433594
2022-04-22,67.22608184814453,139.1164093017578
2022-04-25,65.00285339355469,141.20689392089844
2022-04-26,65.09107971191406,135.9467315673828
2022-04-27,66.04389190673828,137.95938110351562
2022-04-28,68.04655456542969,143.48204040527344
2022-04-29,66.29974365234375,137.50241088867188
2022-05-02,67.35841369628906,139.59288024902344
2022-05-03,69.24639129638672,139.8359375
2022-05-04,72.12247467041016,144.74603271484375
2022-05-05,71.03731536865234,137.7843780517578
2022-05-06,73.1546859741211,136.6759796142578
2022-05-09,67.1025619506836,131.38665771484375
2022-05-10,67.71131896972656,133.38958740234375
2022-05-11,68.62001037597656,129.17953491210938
2022-05-12,68.91114044189453,127.84750366210938
2022-05-13,71.26670837402344,132.096435546875
2022-05-16,73.14586639404297,130.9296875
2022-05-17,73.99280548095703,134.72166442871094
2022-05-18,72.09600067138672,128.5572509765625
2022-05-19,71.8313217163086,127.14745330810547
